id,title,writer,genres,page_num,pub_year,rating,isbn,image_url
262576,"SILENT IN THE GRAVE (LADY JULIA GREY, #1)",DEANNA RAYBOURN,CLASSIC,134,2006,5,58412,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1483424891M/267869.JPG
262575,UNLESS,CAROL SHIELDS,SCIENCEFICTION,154,2002,5,553379011,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327970989M/74462.JPG
262574,STRANGERS ON A TRAIN,PATRICIA HIGHSMITH,SCIENCE,177,1950,5,525427651,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331234879M/15677.JPG
262573,THE KNOCKOFF,"LUCY SYKES, JO PIAZZA",ADVENTURE,124,2015,5,56661,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415582468M/23012475.JPG
262572,A WINDOW OPENS,ELISABETH EGAN,SCIENCEFICTION,111,2015,5,778313468,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440378428M/23569783.JPG
262571,THE STORY OF B: AN ADVENTURE OF THE MIND AND SPIRIT,DANIEL QUINN,ADVENTURE,117,1996,5,871401541,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403169485M/214579.JPG
262570,HOPE: A MEMOIR OF SURVIVAL IN CLEVELAND,"AMANDA BERRY, GINA DEJESUS, MARY JORDAN, KEVIN SULLIVAN",YOUNGADULT,121,2015,5,29172,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1421708177M/23399022.JPG
262569,WE ARE CALLED TO RISE,LAURA  MCBRIDE,SCIENCE,112,2014,5,212024,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403347563M/18271235.JPG
262568,THE GOOD FATHER,DIANE CHAMBERLAIN,PHILOSOPHY,127,2012,5,575081562,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328218551M/13035050.JPG
262567,SELECTED POEMS,"E.E. CUMMINGS, RICHARD S. KENNEDY",HORROR,103,1994,5,211956,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320891958M/26599.JPG
262566,"BATMAN, VOLUME 3: DEATH OF THE FAMILY","SCOTT SNYDER, GREG CAPULLO, JONATHAN GLAPION",YOUNGADULT,117,2013,5,95984,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376507913M/17671913.JPG
262565,"THE REMAINING (THE REMAINING, #1)",D.J. MOLLES,YOUNGADULT,122,2012,5,7325983,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343344146M/13431827.JPG
262564,NECRONOMICON: THE BEST WEIRD TALES,"H.P. LOVECRAFT, LES EDWARDS, STEPHEN JONES",HORROR,144,1930,5,63381,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1264059645M/1335019.JPG
262563,"SEVENTH GRAVE AND NO BODY (CHARLEY DAVIDSON, #7)",DARYNDA JONES,HORROR,113,2014,5,553283936,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394039455M/19286674.JPG
262562,"MORTAL COIL (SKULDUGGERY PLEASANT, #5)",DEREK LANDY,SCIENCE,129,2010,5,141185856,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1442456495M/8113344.JPG
262561,THOSE GIRLS,CHEVY STEVENS,SCIENCEFICTION,124,2015,5,586057242,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462090625M/23014603.JPG
262560,THE NEGOTIATOR,FREDERICK FORSYTH,BIOGRAPHY,158,1989,5,399234160,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320493289M/109510.JPG
262559,HOW GREEN WAS MY VALLEY,RICHARD LLEWELLYN,PHILOSOPHY,181,1939,5,62198890,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440708862M/40496.JPG
262558,THE COMPLETE ROBOT (ROBOT #0.3),ISAAC ASIMOV,YOUNGADULT,136,1982,5,118128,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405467461M/50091.JPG
262557,"STAND TALL, MOLLY LOU MELON","PATTY LOVELL, DAVID CATROW",CLASSIC,108,1994,5,679725318,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314105738M/1145862.JPG
262556,THE MIDWIFE OF HOPE RIVER,PATRICIA HARMAN,ADVENTURE,128,2012,5,525423052,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344449564M/13508021.JPG
262555,"DEBT INHERITANCE (INDEBTED, #1)",PEPPER WINTERS,HISTORY,106,2014,5,749928999,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395175825M/21400356.JPG
262554,INVITATION TO A BEHEADING,VLADIMIR NABOKOV,SCIENCEFICTION,181,1936,5,100949,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405182507M/376561.JPG
262553,BELZHAR,MEG WOLITZER,YOUNGADULT,127,2014,5,767904427,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395326170M/20821376.JPG
262552,"KINDRED IN DEATH (IN DEATH, #29)",J.D. ROBB,PHILOSOPHY,141,2009,5,955944686,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348954491M/5943970.JPG
262551,"NOT QUITE DATING (NOT QUITE, #1)",CATHERINE BYBEE,ADVENTURE,117,2012,5,765354705,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350588787M/15954546.JPG
262550,GOING AFTER CACCIATO,TIM O'BRIEN,SCIENCE,138,1978,5,42725,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399498199M/3446.JPG
262549,"PERCY JACKSON AND THE SWORD OF HADES (PERCY JACKSON AND THE OLYMPIANS, #4.5)",RICK RIORDAN,CRIME,106,2009,5,451452313,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327349413M/4837112.JPG
262548,HALO: GHOSTS OF ONYX,ERIC S. NYLUND,BIOGRAPHY,118,2006,5,62413716,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317792529M/94798.JPG
262547,"DIRTY (DIVE BAR, #1)",KYLIE SCOTT,ADVENTURE,120,2016,5,340911719,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444317627M/25671827.JPG
262546,BETTER THAN LIFE (RED DWARF #2),GRANT NAYLOR,YOUNGADULT,116,1990,5,63196,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1301794541M/73051.JPG
262545,BE FRANK WITH ME,JULIA CLAIBORNE JOHNSON,HISTORY,120,2016,5,517548233,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1449425543M/25817528.JPG
262544,"MAD DOGS (CHERUB, #8)",ROBERT MUCHAMORE,HORROR,118,2007,5,64828,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417330634M/2025787.JPG
262543,"DARKER AFTER MIDNIGHT (MIDNIGHT BREED, #10)",LARA ADRIAN,HORROR,124,2012,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1313987798M/12042279.JPG
262542,ECONOMICS IN ONE LESSON: THE SHORTEST & SUREST WAY TO UNDERSTAND BASIC ECONOMICS,HENRY HAZLITT,SCIENCEFICTION,153,1946,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320423284M/3028.JPG
262541,"THE DUCHESS WAR (BROTHERS SINISTER, #1)",COURTNEY MILAN,ADVENTURE,119,2012,5,47740,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363009176M/13489919.JPG
262540,"BAY OF SIGHS (THE GUARDIANS TRILOGY, #2)",NORA ROBERTS,TRAVEL,135,2016,5,211004,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1458263001M/27209407.JPG
262539,"HERETIC (THE GRAIL QUEST, #3)",BERNARD CORNWELL,TRAVEL,161,2003,5,142002801,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1382119406M/261083.JPG
262538,THE EMPATHY EXAMS: ESSAYS,LESLIE JAMISON,BIOGRAPHY,118,2014,5,172104,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405924561M/17934655.JPG
262537,"UNDIVIDED (UNWIND, #4)",NEAL SHUSTERMAN,BIOGRAPHY,121,2014,5,340895934,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392097377M/17950614.JPG
262536,THE FALL OF BERLIN 1945,ANTONY BEEVOR,CRIME,161,1998,5,137943,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312049741M/42661.JPG
262535,THE INVENTION OF MOREL,"ADOLFO BIOY CASARES, SUZANNE JILL LEVINE, JORGE LUIS BORGES, RUTH L.C. SIMMS, NORAH BORGES DE TORRE",TRAVEL,186,1940,5,210834,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327960951M/94486.JPG
262534,SILVER BAY,JOJO MOYES,ADVENTURE,146,2007,5,425270696,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1415583591M/2895896.JPG
262533,INCENDIARY,CHRIS CLEAVE,SCIENCE,143,2005,5,451458265,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320474372M/701738.JPG
262532,"THE WILD ONES (THE WILD ONES, #1)",M. LEIGHTON,TRAVEL,126,2012,5,333761189,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343215803M/15761241.JPG
262531,"MAGIC BINDS (KATE DANIELS, #9)",ILONA ANDREWS,TRAVEL,114,2016,5,34040,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1454609590M/17333174.JPG
262530,"THE WANDERING FIRE (THE FIONAVAR TAPESTRY, #2)",GUY GAVRIEL KAY,SCIENCEFICTION,147,1986,5,571198775,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389962006M/104088.JPG
262529,"THE RATS (RATS, #1)",JAMES HERBERT,BIOGRAPHY,150,1974,5,210630,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356454885M/397867.JPG
262528,THE HUNGER PAINS: A PARODY,THE HARVARD LAMPOON,HORROR,110,2012,5,210596,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344395623M/13031445.JPG
262527,WIT,MARGARET EDSON,YOUNGADULT,111,1995,5,210562,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327908183M/171201.JPG
262526,"JAKE UNDONE (JAKE, #1)",PENELOPE WARD,YOUNGADULT,107,2013,5,618250743,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374834443M/18243828.JPG
262525,THE LAKE (THE LAKE TRILOGY #1),ANNALISA GRANT,PHILOSOPHY,105,2013,5,52731,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1461854990M/17794657.JPG
262524,"HARD LIMIT (HACKER, #4)",MEREDITH WILD,HORROR,131,2014,5,42500,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1414594976M/22474626.JPG
262523,"CARRY ON, MR. BOWDITCH",JEAN LEE LATHAM,TRAVEL,115,1955,5,553286285,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1480110382M/128048.JPG
262522,LOST STARS (STAR WARS: JOURNEY TO THE FORCE AWAKENS),CLAUDIA GRAY,ADVENTURE,122,2015,5,210392,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462731623M/25067046.JPG
262521,"THE FIRST 90 DAYS, UPDATED AND EXPANDED: CRITICAL SUCCESS STRATEGIES FOR NEW LEADERS AT ALL LEVELS",MICHAEL D. WATKINS,TRAVEL,127,2003,5,316196487,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354903827M/15824358.JPG
262520,NEMESIS,ISAAC ASIMOV,SCIENCE,150,1989,5,451225090,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336582027M/302625.JPG
262519,"THE FINDING (LAW OF THE LYCANS, #5)",NICKY CHARLES,TRAVEL,108,2011,5,210290,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344881680M/10468258.JPG
262518,"PERFECT SHADOW (NIGHT ANGEL, #0.5)",BRENT WEEKS,SCIENCE,118,2011,5,451232682,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360569222M/10843036.JPG
262517,"THE HOUSE ON TRADD STREET (TRADD STREET, #1)",KAREN   WHITE,BIOGRAPHY,113,2008,5,385482388,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344586077M/4505161.JPG
262516,"FOREVER YOU (FOREVER, #2)",SANDI LYNN,YOUNGADULT,109,2013,5,91692,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1364058599M/17404452.JPG
262515,"FALLING UNDER (FALLING UNDER, #1)",GWEN HAYES,ADVENTURE,111,2011,5,375701230,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326079906M/7948945.JPG
262514,THE MISTRESS OF SPICES,CHITRA BANERJEE DIVAKARUNI,PHILOSOPHY,148,1997,5,330519476,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1488839181M/94669.JPG
262513,FRIDA KAHLO: 1907-1954 PAIN AND PASSION,ANDREA KETTENMANN,YOUNGADULT,116,2001,5,340796154,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1365526293M/772976.JPG
262512,A DEATH IN THE FAMILY,JAMES AGEE,CRIME,166,1957,5,210052,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327885315M/113091.JPG
262511,"FORSAKEN (THE DEMON TRAPPERS, #1)",JANA OLIVER,SCIENCEFICTION,124,2011,5,120416,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1282919119M/8534899.JPG
262510,"FIVE GO ADVENTURING AGAIN (FAMOUS FIVE, #2)",ENID BLYTON,SCIENCE,184,1943,5,804140847,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408923873M/17487.JPG
262509,CAPE FEAR,JOHN D. MACDONALD,HORROR,127,1958,5,61020,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1396110398M/434229.JPG
262508,"CROW'S ROW (CROW'S ROW, #1)",JULIE HOCKLEY,BIOGRAPHY,108,2011,5,553580337,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348076628M/12389310.JPG
262507,"THRIVE: THE THIRD METRIC TO REDEFINING SUCCESS AND CREATING A LIFE OF WELL-BEING, WISDOM, AND WONDER",ARIANNA HUFFINGTON,YOUNGADULT,126,2014,5,749744812,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1400873884M/18594634.JPG
262506,"TEMPTING THE PLAYER (GAMBLE BROTHERS, #2)","J. LYNN, JENNIFER L. ARMENTROUT",SCIENCEFICTION,120,2012,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351035223M/16031679.JPG
262505,HOUSE CORRINO (PRELUDE TO DUNE #3),"BRIAN HERBERT, KEVIN J. ANDERSON",SCIENCE,140,2001,5,316043966,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298689043M/20252.JPG
262504,"FIRST TERM AT MALORY TOWERS (MALORY TOWERS, #1)",ENID BLYTON,ADVENTURE,147,1946,5,394719859,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1300285044M/190344.JPG
262503,"THE THREE (THE THREE, #1)",SARAH LOTZ,ADVENTURE,151,2014,5,385347375,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1379897631M/18453110.JPG
262502,"THE BROKEN KINGDOMS (INHERITANCE, #2)",N.K. JEMISIN,SCIENCE,137,2010,5,763612316,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1282522268M/7904453.JPG
262501,THE GAY SCIENCE,"FRIEDRICH NIETZSCHE, WALTER KAUFMANN",YOUNGADULT,276,1882,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374735026M/94578.JPG
262500,DATACLYSM: WHO WE ARE (WHEN WE THINK NO ONE'S LOOKING),CHRISTIAN RUDDER,PHILOSOPHY,127,2014,5,82908,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407763834M/21480734.JPG
262499,"JUDY MOODY (JUDY MOODY, # 1)","MEGAN MCDONALD, PETER H. REYNOLDS",HISTORY,149,2000,5,575077166,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320540601M/930612.JPG
262498,"WEB OF LIES (ELEMENTAL ASSASSIN, #2)",JENNIFER ESTEP,SCIENCEFICTION,114,2010,5,61229776,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1262902266M/6933152.JPG
262497,DAUGHTER,JANE SHEMILT,ADVENTURE,139,2014,5,671704656,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403779092M/20505127.JPG
262496,"THE PREFECT (PREFECT DREYFUS EMERGENCY, #1)",ALASTAIR REYNOLDS,YOUNGADULT,131,2007,5,988573229,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327988786M/89195.JPG
262495,"VAMPIRE, INTERRUPTED (ARGENEAU #9)",LYNSAY SANDS,SCIENCE,120,2008,5,91314,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410758592M/1422252.JPG
262494,"TREASURE (DIRK PITT, #9)",CLIVE CUSSLER,TRAVEL,160,1988,5,385475772,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1314486012M/85737.JPG
262493,"TRUCE (NEIGHBOR FROM HELL, #4)",R.L. MATHEWSON,ADVENTURE,107,2013,5,140435719,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1378997763M/17352874.JPG
262492,YOU'LL GROW OUT OF IT,JESSI KLEIN,SCIENCEFICTION,115,2016,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462261735M/27170141.JPG
262491,NINE PARTS OF DESIRE: THE HIDDEN WORLD OF ISLAMIC WOMEN,GERALDINE BROOKS,TRAVEL,133,1994,5,209338,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403182793M/337615.JPG
262490,ETHICS,"BARUCH SPINOZA, EDWIN M. CURLEY, STUART HAMPSHIRE, EDWIN CURLEY",SCIENCE,328,1677,5,679735720,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1462223700M/205218.JPG
262489,SOUL ON ICE,ELDRIDGE CLEAVER,HISTORY,122,1968,5,209270,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417410878M/75162.JPG
262488,"BLOOD DEFENSE (SAMANTHA BRINKMAN, #1)",MARCIA CLARK,ADVENTURE,111,2016,5,765326582,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1454358207M/27207654.JPG
262487,TIME'S ARROW,MARTIN AMIS,YOUNGADULT,147,1991,5,141183721,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353213337M/23031.JPG
262486,"MY LADY JANE (THE LADY JANIES, #1)","CYNTHIA HAND, BRODI ASHTON, JODI MEADOWS",YOUNGADULT,118,2016,5,571313248,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1444923765M/22840421.JPG
262485,"THE GATE THIEF (MITHER MAGES, #2)",ORSON SCOTT CARD,ADVENTURE,116,2013,5,316234559,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360823446M/15793068.JPG
262484,KEEP THE ASPIDISTRA FLYING,GEORGE ORWELL,CRIME,199,1936,5,307271862,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331244097M/9648.JPG
262483,THE GIRL IN THE RED COAT,KATE HAMER,CLASSIC,128,2015,5,62237381,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1412251739M/23289469.JPG
262482,"DAY 21 (THE 100, #2)",KASS MORGAN,PHILOSOPHY,135,2014,5,62332589,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403530593M/20454076.JPG
262481,THE MAN FROM BEIJING,"HENNING MANKELL, LAURIE THOMPSON",SCIENCEFICTION,179,2008,5,208998,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320494101M/6596542.JPG
262480,"ANNABEL (DELIRIUM, #0.5)",LAUREN OLIVER,SCIENCEFICTION,109,2012,5,316010766,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348079378M/15820492.JPG
262479,"THE CALLING (ENDGAME, #1)","JAMES FREY, NILS JOHNSON-SHELTON",HISTORY,156,2014,5,77740,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411272821M/20510241.JPG
262478,"HOLY BLOOD, HOLY GRAIL","MICHAEL BAIGENT, RICHARD LEIGH, HENRY LINCOLN",BIOGRAPHY,172,1982,5,449004023,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320394892M/606818.JPG
262477,OBLIVION,DAVID FOSTER WALLACE,SCIENCE,138,2004,5,865475873,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311905400M/6749.JPG
262476,"TRANSMETROPOLITAN, VOL. 4: THE NEW SCUM (TRANSMETROPOLITAN, #4)","WARREN ELLIS, DARICK ROBERTSON, RODNEY RAMOS, KEITH AKIN",SCIENCE,111,2000,5,208828,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1452027299M/22421.JPG
262475,"HEALTHY SLEEP HABITS, HAPPY CHILD",MARC WEISSBLUTH,YOUNGADULT,124,1987,5,82761,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380493934M/831635.JPG
262474,CRADLE TO CRADLE: REMAKING THE WAY WE MAKE THINGS,"WILLIAM MCDONOUGH, MICHAEL BRAUNGART",HISTORY,123,2002,5,842387439,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417605547M/5571.JPG
262473,"BAD ROMEO (STARCROSSED, #1)",LEISA RAYVEN,CRIME,129,2014,5,778316335,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1413547825M/21411058.JPG
262472,"DRAGON ACTUALLY (DRAGON KIN, #1)",G.A. AIKEN,SCIENCE,119,2004,5,545654742,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317852862M/3295695.JPG
262471,"FAME (FIRSTBORN, #1)",KAREN KINGSBURY,HISTORY,124,2005,5,812508440,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406506537M/182683.JPG
262470,LITTLE MERCIES,HEATHER GUDENKAUF,SCIENCE,123,2014,5,70854,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399313845M/18722887.JPG
262469,"ALL FALL DOWN (EMBASSY ROW, #1)",ALLY CARTER,SCIENCE,118,2015,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411070285M/22571275.JPG
262468,"THE WHITE ROSE (THE CHRONICLES OF THE BLACK COMPANY, #3)",GLEN COOK,HORROR,123,1985,5,380721643,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327901074M/400906.JPG
262467,"SINGULARITY SKY (ESCHATON, #1)",CHARLES STROSS,HORROR,126,2003,5,345476026,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1446324638M/81992.JPG
262466,"LAWRENCE IN ARABIA: WAR, DECEIT, IMPERIAL FOLLY, AND THE MAKING OF THE MODERN MIDDLE EAST",SCOTT ANDERSON,HISTORY,125,2013,5,435122118,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1363837257M/17262206.JPG
262465,"TRACK OF THE CAT (ANNA PIGEON, #1)",NEVADA BARR,ADVENTURE,119,1993,5,451464095,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326365792M/76706.JPG
262464,AWAIT YOUR REPLY,DAN CHAON,YOUNGADULT,120,2009,5,61767638,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320525555M/6251222.JPG
262463,Z FOR ZACHARIAH,ROBERT C. O'BRIEN,YOUNGADULT,114,1974,5,32034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420324231M/69477.JPG
262462,"GRAVE DANCE (ALEX CRAFT, #2)",KALAYNA PRICE,SCIENCEFICTION,115,2011,5,425220168,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327953315M/9565574.JPG
262461,"SUGAR AND SPICE (L.A. CANDY, #3)",LAUREN CONRAD,PHILOSOPHY,125,2010,5,553589458,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1277830544M/7707538.JPG
262460,THE FORCE AWAKENS (STAR WARS),"ALAN DEAN FOSTER, LAWRENCE KASDAN, J.J. ABRAMS, MICHAEL ARNDT",HORROR,138,2015,5,170185,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1450520344M/25387202.JPG
262459,MINE TO POSSESS (PSY-CHANGELING #4),NALINI SINGH,PHILOSOPHY,127,2008,5,312351747,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298434132M/1830755.JPG
262458,THE SURVIVORS CLUB,LISA GARDNER,ADVENTURE,142,2002,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298426240M/51362.JPG
262457,"GATHERING DARKNESS (FALLING KINGDOMS, #3)","MORGAN RHODES, MICHELLE ROWEN",SCIENCE,125,2014,5,60531258,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1419103977M/17342700.JPG
262456,APATHY AND OTHER SMALL VICTORIES,PAUL NEILAN,CLASSIC,106,2006,5,804188246,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1311996129M/97084.JPG
262455,"THE ROGUE (TRAITOR SPY TRILOGY, #2)",TRUDI CANAVAN,YOUNGADULT,147,2011,5,95931,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328375255M/8411749.JPG
262454,"ON THE WAY TO THE WEDDING (BRIDGERTONS, #8)",JULIA QUINN,HORROR,144,2006,5,43732,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1368840197M/110388.JPG
262453,RUBY,CYNTHIA BOND,CLASSIC,123,2014,5,671876813,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1423586473M/24902492.JPG
262452,EGOMANIAC,VI KEELAND,HORROR,108,2017,5,571242448,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479387807M/32848471.JPG
262451,"BERSERK, VOL. 1 (BERSERK, #1)","KENTARO MIURA, JASON DEANGELIS",CRIME,119,1990,5,670012254,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1501000017M/248871.JPG
262450,"FLAG IN EXILE (HONOR HARRINGTON, #5)",DAVID WEBER,HISTORY,123,1995,5,207944,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1321561696M/77738.JPG
262449,THE PRIVATE PATIENT (ADAM DALGLIESH #14),P.D. JAMES,CLASSIC,157,2008,5,62498533,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409269308M/4162673.JPG
262448,KEEP HOLDING ON,SUSANE COLASANTI,PHILOSOPHY,106,2012,5,374316414,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1319236713M/12075886.JPG
262447,LOVE LEFT BEHIND,S.H. KOLEE,SCIENCE,112,2012,5,168000,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348436759M/16042305.JPG
262446,THE HATE U GIVE,ANGIE THOMAS,SCIENCEFICTION,136,2017,5,316261130,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1476284759M/32075671.JPG
262445,"CREWEL (CREWEL WORLD, #1)",GENNIFER ALBIN,PHILOSOPHY,122,2012,5,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1376228331M/11556960.JPG
262444,ATTACK OF THE DERANGED MUTANT KILLER MONSTER SNOW GOONS,BILL WATTERSON,ADVENTURE,124,1992,5,942299795,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1384735429M/70487.JPG
262443,WINTER STROLL (WINTER #2),ELIN HILDERBRAND,SCIENCEFICTION,118,2015,5,688104649,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1431957489M/24819476.JPG
262442,"SILVERFIN (YOUNG BOND, #1)",CHARLIE HIGSON,SCIENCE,145,2005,5,207672,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1404538648M/603911.JPG
262441,THE SOCIETY OF THE SPECTACLE,"GUY DEBORD, DONALD NICHOLSON-SMITH",HISTORY,157,1967,5,694004928,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1370746722M/381440.JPG
